"date","borough","community_district","count","borough_code","BoroCD","case_count","death_count"
2021-11-30,"Manhattan",64,3258,1,"164",31959,240
2021-11-30,"Queens",1,572,4,"401",31959,240
2021-11-30,"Queens",2,243,4,"402",31959,240
2021-11-30,"Queens",3,229,4,"403",31959,240
2021-11-30,"Queens",4,169,4,"404",31959,240
2021-11-30,"Queens",5,193,4,"405",31959,240
2021-11-30,"Queens",6,60,4,"406",31959,240
2021-11-30,"Queens",7,189,4,"407",31959,240
2021-11-30,"Queens",8,182,4,"408",31959,240
2021-11-30,"Queens",9,234,4,"409",31959,240
2021-11-30,"Queens",10,193,4,"410",31959,240
2021-11-30,"Queens",11,18,4,"411",31959,240
2021-11-30,"Queens",12,1239,4,"412",31959,240
2021-11-30,"Queens",13,438,4,"413",31959,240
2021-11-30,"Queens",14,676,4,"414",31959,240
2021-11-30,"Queens",80,263,4,"480",31959,240
2021-11-30,"Queens",81,263,4,"481",31959,240
2021-11-30,"Queens",82,263,4,"482",31959,240
2021-11-30,"Queens",83,263,4,"483",31959,240
2021-11-30,"Queens",84,263,4,"484",31959,240
2021-11-30,"Staten Island",1,521,5,"501",31959,240
2021-11-30,"Staten Island",2,64,5,"502",31959,240
2021-11-30,"Staten Island",3,38,5,"503",31959,240
2021-11-30,"Staten Island",95,109,5,"595",31959,240
2021-12-31,"Bronx",1,1498,2,"201",504043,664
2021-12-31,"Bronx",2,779,2,"202",504043,664
2021-12-31,"Bronx",3,1431,2,"203",504043,664
2021-12-31,"Bronx",4,1582,2,"204",504043,664
2021-12-31,"Bronx",5,1301,2,"205",504043,664
2021-12-31,"Bronx",6,1216,2,"206",504043,664
2021-12-31,"Bronx",7,922,2,"207",504043,664
2021-12-31,"Bronx",8,253,2,"208",504043,664
2021-12-31,"Bronx",9,1340,2,"209",504043,664
2021-12-31,"Bronx",10,345,2,"210",504043,664
2021-12-31,"Bronx",11,548,2,"211",504043,664
2021-12-31,"Bronx",12,1254,2,"212",504043,664
2021-12-31,"Bronx",26,970,2,"226",504043,664
2021-12-31,"Bronx",27,970,2,"227",504043,664
2021-12-31,"Bronx",28,970,2,"228",504043,664
2021-12-31,"Brooklyn",1,368,3,"301",504043,664
2021-12-31,"Brooklyn",2,281,3,"302",504043,664
2021-12-31,"Brooklyn",3,1195,3,"303",504043,664
2021-12-31,"Brooklyn",4,476,3,"304",504043,664
2021-12-31,"Brooklyn",5,1567,3,"305",504043,664
2021-12-31,"Brooklyn",6,256,3,"306",504043,664
2021-12-31,"Brooklyn",7,162,3,"307",504043,664
2021-12-31,"Brooklyn",8,607,3,"308",504043,664
2021-12-31,"Brooklyn",9,454,3,"309",504043,664
2021-12-31,"Brooklyn",10,79,3,"310",504043,664
2021-12-31,"Brooklyn",11,141,3,"311",504043,664
2021-12-31,"Brooklyn",12,97,3,"312",504043,664
2021-12-31,"Brooklyn",13,393,3,"313",504043,664
2021-12-31,"Brooklyn",14,353,3,"314",504043,664
2021-12-31,"Brooklyn",15,120,3,"315",504043,664
2021-12-31,"Brooklyn",16,1081,3,"316",504043,664
2021-12-31,"Brooklyn",17,920,3,"317",504043,664
2021-12-31,"Brooklyn",18,589,3,"318",504043,664
2021-12-31,"Brooklyn",55,1025,3,"355",504043,664
2021-12-31,"Brooklyn",56,1025,3,"356",504043,664
2021-12-31,"Manhattan",1,592,1,"101",504043,664
2021-12-31,"Manhattan",2,25,1,"102",504043,664
2021-12-31,"Manhattan",3,469,1,"103",504043,664
2021-12-31,"Manhattan",4,269,1,"104",504043,664
2021-12-31,"Manhattan",5,157,1,"105",504043,664
2021-12-31,"Manhattan",6,106,1,"106",504043,664
2021-12-31,"Manhattan",7,300,1,"107",504043,664
2021-12-31,"Manhattan",8,87,1,"108",504043,664
2021-12-31,"Manhattan",9,419,1,"109",504043,664
2021-12-31,"Manhattan",10,939,1,"110",504043,664
2021-12-31,"Manhattan",11,1075,1,"111",504043,664
2021-12-31,"Manhattan",12,551,1,"112",504043,664
2021-12-31,"Manhattan",64,3208,1,"164",504043,664
2021-12-31,"Queens",1,556,4,"401",504043,664
2021-12-31,"Queens",2,249,4,"402",504043,664
2021-12-31,"Queens",3,229,4,"403",504043,664
2021-12-31,"Queens",4,155,4,"404",504043,664
2021-12-31,"Queens",5,185,4,"405",504043,664
2021-12-31,"Queens",6,59,4,"406",504043,664
2021-12-31,"Queens",7,164,4,"407",504043,664
2021-12-31,"Queens",8,173,4,"408",504043,664
2021-12-31,"Queens",9,245,4,"409",504043,664
2021-12-31,"Queens",10,185,4,"410",504043,664
2021-12-31,"Queens",11,17,4,"411",504043,664
2021-12-31,"Queens",12,1160,4,"412",504043,664
2021-12-31,"Queens",13,434,4,"413",504043,664
2021-12-31,"Queens",14,663,4,"414",504043,664
2021-12-31,"Queens",80,269.2,4,"480",504043,664
2021-12-31,"Queens",81,269.2,4,"481",504043,664
2021-12-31,"Queens",82,269.2,4,"482",504043,664
2021-12-31,"Queens",83,269.2,4,"483",504043,664
2021-12-31,"Queens",84,269.2,4,"484",504043,664
2021-12-31,"Staten Island",1,502,5,"501",504043,664
2021-12-31,"Staten Island",2,62,5,"502",504043,664
2021-12-31,"Staten Island",3,42,5,"503",504043,664
2021-12-31,"Staten Island",95,108,5,"595",504043,664
2022-01-31,"Bronx",1,1483,2,"201",454648,3025
2022-01-31,"Bronx",2,764,2,"202",454648,3025
2022-01-31,"Bronx",3,1472,2,"203",454648,3025
2022-01-31,"Bronx",4,1559,2,"204",454648,3025
2022-01-31,"Bronx",5,1304,2,"205",454648,3025
2022-01-31,"Bronx",6,1257,2,"206",454648,3025
2022-01-31,"Bronx",7,871,2,"207",454648,3025
2022-01-31,"Bronx",8,240,2,"208",454648,3025
2022-01-31,"Bronx",9,1364,2,"209",454648,3025
2022-01-31,"Bronx",10,347,2,"210",454648,3025
2022-01-31,"Bronx",11,537,2,"211",454648,3025
2022-01-31,"Bronx",12,1293,2,"212",454648,3025
2022-01-31,"Bronx",26,969.333333333333,2,"226",454648,3025
2022-01-31,"Bronx",27,969.333333333333,2,"227",454648,3025
2022-01-31,"Bronx",28,969.333333333333,2,"228",454648,3025
2022-01-31,"Brooklyn",1,346,3,"301",454648,3025
2022-01-31,"Brooklyn",2,316,3,"302",454648,3025
2022-01-31,"Brooklyn",3,1144,3,"303",454648,3025
2022-01-31,"Brooklyn",4,483,3,"304",454648,3025
2022-01-31,"Brooklyn",5,1561,3,"305",454648,3025
2022-01-31,"Brooklyn",6,253,3,"306",454648,3025
2022-01-31,"Brooklyn",7,171,3,"307",454648,3025
2022-01-31,"Brooklyn",8,618,3,"308",454648,3025
2022-01-31,"Brooklyn",9,418,3,"309",454648,3025
2022-01-31,"Brooklyn",10,76,3,"310",454648,3025
2022-01-31,"Brooklyn",11,143,3,"311",454648,3025
2022-01-31,"Brooklyn",12,103,3,"312",454648,3025
2022-01-31,"Brooklyn",13,402,3,"313",454648,3025
2022-01-31,"Brooklyn",14,371,3,"314",454648,3025
2022-01-31,"Brooklyn",15,109,3,"315",454648,3025
2022-01-31,"Brooklyn",16,1081,3,"316",454648,3025
2022-01-31,"Brooklyn",17,917,3,"317",454648,3025
2022-01-31,"Brooklyn",18,572,3,"318",454648,3025
2022-01-31,"Brooklyn",55,1000.5,3,"355",454648,3025
2022-01-31,"Brooklyn",56,1000.5,3,"356",454648,3025
2022-01-31,"Manhattan",1,626,1,"101",454648,3025
2022-01-31,"Manhattan",2,23,1,"102",454648,3025
2022-01-31,"Manhattan",3,480,1,"103",454648,3025
2022-01-31,"Manhattan",4,258,1,"104",454648,3025
2022-01-31,"Manhattan",5,153,1,"105",454648,3025
2022-01-31,"Manhattan",6,107,1,"106",454648,3025
2022-01-31,"Manhattan",7,322,1,"107",454648,3025
2022-01-31,"Manhattan",8,83,1,"108",454648,3025
2022-01-31,"Manhattan",9,426,1,"109",454648,3025
2022-01-31,"Manhattan",10,994,1,"110",454648,3025
2022-01-31,"Manhattan",11,1056,1,"111",454648,3025
2022-01-31,"Manhattan",12,562,1,"112",454648,3025
2022-01-31,"Manhattan",64,3316,1,"164",454648,3025
2022-01-31,"Queens",1,558,4,"401",454648,3025
2022-01-31,"Queens",2,255,4,"402",454648,3025
2022-01-31,"Queens",3,230,4,"403",454648,3025
2022-01-31,"Queens",4,152,4,"404",454648,3025
2022-01-31,"Queens",5,180,4,"405",454648,3025
2022-01-31,"Queens",6,55,4,"406",454648,3025
2022-01-31,"Queens",7,175,4,"407",454648,3025
2022-01-31,"Queens",8,162,4,"408",454648,3025
2022-01-31,"Queens",9,241,4,"409",454648,3025
2022-01-31,"Queens",10,172,4,"410",454648,3025
2022-01-31,"Queens",11,19,4,"411",454648,3025
2022-01-31,"Queens",12,1200,4,"412",454648,3025
2022-01-31,"Queens",13,428,4,"413",454648,3025
2022-01-31,"Queens",14,692,4,"414",454648,3025
2022-01-31,"Queens",80,276,4,"480",454648,3025
2022-01-31,"Queens",81,276,4,"481",454648,3025
2022-01-31,"Queens",82,276,4,"482",454648,3025
2022-01-31,"Queens",83,276,4,"483",454648,3025
2022-01-31,"Queens",84,276,4,"484",454648,3025
2022-01-31,"Staten Island",1,529,5,"501",454648,3025
2022-01-31,"Staten Island",2,71,5,"502",454648,3025
2022-01-31,"Staten Island",3,43,5,"503",454648,3025
2022-01-31,"Staten Island",95,97,5,"595",454648,3025
